ClaimNo,AccidentDate,ReportDate,Line,Type,ClaimLiability,Limit,Deductible,TotalPayment,PaymentDate,CloseDate,Status,reportedCount,closedPaidCount,closedUnPaidCount,openCount,Paid,Outstanding,Incurred
7140,2013-12-27,9/28/2015,Home,Dwelling,False,200000.0,20000,0.0,2016-02-07,2/7/2016,CLOSED,1,0,1,0,0.0,0,0.0
7141,2013-12-12,2/1/2016,Home,Dwelling,True,300000.0,20000,105486.9319,2016-06-25,6/25/2016,CLOSED,1,1,0,0,105486.9319,0,105486.9319
7142,2013-12-22,3/1/2016,Home,Dwelling,True,300000.0,20000,148632.4316,2016-08-10,8/10/2016,CLOSED,1,1,0,0,148632.4316,0,148632.4316
7143,2013-12-23,2/12/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-07-27,7/27/2016,CLOSED,1,0,1,0,0.0,0,0.0
7144,2013-12-07,12/24/2015,Home,Dwelling,True,300000.0,20000,112092.6942,2016-05-19,5/19/2016,CLOSED,1,1,0,0,112092.6942,0,112092.6942
7145,2013-12-05,8/31/2015,Home,Dwelling,True,300000.0,20000,158105.9407,2016-02-08,2/8/2016,CLOSED,1,1,0,0,158105.9407,0,158105.9407
7146,2013-12-12,11/10/2015,Home,Dwelling,True,200000.0,20000,104942.21699999999,2016-04-04,4/4/2016,CLOSED,1,1,0,0,104942.21699999999,0,104942.21699999999
7147,2013-12-04,1/16/2016,Home,Dwelling,True,300000.0,20000,70581.73242999999,2016-04-24,4/24/2016,CLOSED,1,1,0,0,70581.73242999999,0,70581.73242999999
7148,2013-12-26,3/5/2016,Home,Dwelling,True,300000.0,20000,155504.5335,2016-08-14,8/14/2016,CLOSED,1,1,0,0,155504.5335,0,155504.5335
7149,2013-12-09,11/19/2015,Home,Dwelling,True,300000.0,20000,70585.73887999999,2016-03-31,3/31/2016,CLOSED,1,1,0,0,70585.73887999999,0,70585.73887999999
7150,2013-12-15,8/20/2015,Home,Dwelling,True,300000.0,20000,92895.07922,2015-12-30,12/30/2015,CLOSED,1,1,0,0,92895.07922,0,92895.07922
7151,2013-12-13,1/2/2016,Home,Dwelling,True,300000.0,20000,44170.108960000005,2016-04-03,4/3/2016,CLOSED,1,1,0,0,44170.108960000005,0,44170.108960000005
7152,2013-12-17,5/5/2016,Home,Dwelling,False,200000.0,20000,0.0,2016-10-06,10/6/2016,CLOSED,1,0,1,0,0.0,0,0.0
7153,2013-12-25,11/16/2015,Home,Dwelling,False,300000.0,20000,0.0,2016-04-29,4/29/2016,CLOSED,1,0,1,0,0.0,0,0.0
7154,2013-12-28,2/27/2016,Home,Dwelling,True,300000.0,20000,114947.8129,2016-07-29,7/29/2016,CLOSED,1,1,0,0,114947.8129,0,114947.8129
7155,2013-12-03,1/31/2015,Home,Dwelling,True,200000.0,20000,180000.0,2015-08-03,8/3/2015,CLOSED,1,1,0,0,180000.0,0,180000.0
7156,2013-12-05,3/20/2016,Home,Dwelling,True,300000.0,20000,280000.0,2016-10-05,10/5/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7157,2013-12-20,6/4/2015,Home,Dwelling,True,300000.0,20000,109579.022,2015-11-01,11/1/2015,CLOSED,1,1,0,0,109579.022,0,109579.022
7158,2013-12-08,10/28/2015,Home,Dwelling,True,300000.0,20000,170842.0586,2016-04-22,4/22/2016,CLOSED,1,1,0,0,170842.0586,0,170842.0586
7159,2013-12-27,10/16/2015,Home,Dwelling,True,200000.0,20000,55020.60796,2016-02-07,2/7/2016,CLOSED,1,1,0,0,55020.60796,0,55020.60796
7160,2013-12-26,12/23/2015,Home,Dwelling,False,300000.0,20000,0.0,2016-05-23,5/23/2016,CLOSED,1,0,1,0,0.0,0,0.0
7161,2013-12-07,1/4/2016,Home,Dwelling,True,300000.0,20000,280000.0,2016-08-02,8/2/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7162,2013-12-10,1/25/2016,Home,Dwelling,False,200000.0,20000,0.0,2016-07-04,7/4/2016,CLOSED,1,0,1,0,0.0,0,0.0
7163,2013-12-11,4/9/2016,Home,Dwelling,True,300000.0,20000,145294.1374,2016-09-20,9/20/2016,CLOSED,1,1,0,0,145294.1374,0,145294.1374
7164,2013-12-26,2/2/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-05-21,5/21/2016,CLOSED,1,0,1,0,0.0,0,0.0
7165,2013-12-26,2/23/2016,Home,Dwelling,True,300000.0,20000,130073.8297,2016-07-26,7/26/2016,CLOSED,1,1,0,0,130073.8297,0,130073.8297
7166,2013-12-25,7/19/2015,Home,Dwelling,True,300000.0,20000,50286.1251,2015-10-16,10/16/2015,CLOSED,1,1,0,0,50286.1251,0,50286.1251
7167,2013-12-07,5/12/2016,Home,Dwelling,True,200000.0,20000,112989.5696,2016-10-08,10/8/2016,CLOSED,1,1,0,0,112989.5696,0,112989.5696
7168,2013-12-07,12/17/2015,Home,Dwelling,True,200000.0,20000,99201.85689,2016-05-10,5/10/2016,CLOSED,1,1,0,0,99201.85689,0,99201.85689
7169,2013-12-23,2/13/2016,Home,Dwelling,True,300000.0,20000,218142.7982,2016-08-10,8/10/2016,CLOSED,1,1,0,0,218142.7982,0,218142.7982
7170,2013-12-14,12/31/2015,Home,Dwelling,True,300000.0,20000,113457.6608,2016-05-31,5/31/2016,CLOSED,1,1,0,0,113457.6608,0,113457.6608
7171,2013-12-02,4/22/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-09-06,9/6/2016,CLOSED,1,0,1,0,0.0,0,0.0
7172,2013-12-23,2/11/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-07-20,7/20/2016,CLOSED,1,0,1,0,0.0,0,0.0
7173,2013-12-10,1/20/2016,Home,Dwelling,True,200000.0,20000,180000.0,2016-07-15,7/15/2016,CLOSED,1,1,0,0,180000.0,0,180000.0
7174,2013-12-08,2/16/2016,Home,Dwelling,True,200000.0,20000,165057.7114,2016-08-02,8/2/2016,CLOSED,1,1,0,0,165057.7114,0,165057.7114
7175,2013-12-25,8/30/2015,Home,Dwelling,True,300000.0,20000,215363.59100000001,2016-02-25,2/25/2016,CLOSED,1,1,0,0,215363.59100000001,0,215363.59100000001
7176,2013-12-26,3/9/2016,Home,Dwelling,True,200000.0,20000,134705.821,2016-08-14,8/14/2016,CLOSED,1,1,0,0,134705.821,0,134705.821
7177,2013-12-06,1/19/2016,Home,Dwelling,True,300000.0,20000,259944.0091,2016-07-28,7/28/2016,CLOSED,1,1,0,0,259944.0091,0,259944.0091
7178,2013-12-21,3/10/2016,Home,Dwelling,True,200000.0,20000,125054.8226,2016-08-10,8/10/2016,CLOSED,1,1,0,0,125054.8226,0,125054.8226
7179,2013-12-09,2/5/2016,Home,Dwelling,True,200000.0,20000,130000.6774,2016-07-07,7/7/2016,CLOSED,1,1,0,0,130000.6774,0,130000.6774
7180,2013-12-17,11/3/2015,Home,Dwelling,True,300000.0,20000,177188.9858,2016-04-22,4/22/2016,CLOSED,1,1,0,0,177188.9858,0,177188.9858
7181,2013-12-09,1/13/2016,Home,Dwelling,True,300000.0,20000,178906.7167,2016-07-02,7/2/2016,CLOSED,1,1,0,0,178906.7167,0,178906.7167
7182,2013-12-15,4/2/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-10-22,10/22/2016,CLOSED,1,0,1,0,0.0,0,0.0
7183,2013-12-23,1/17/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-07-14,7/14/2016,CLOSED,1,0,1,0,0.0,0,0.0
7184,2013-12-05,1/16/2016,Home,Dwelling,True,300000.0,20000,280000.0,2016-08-17,8/17/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7185,2013-12-05,3/12/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-09-20,9/20/2016,CLOSED,1,0,1,0,0.0,0,0.0
7186,2013-12-04,7/2/2016,Home,Dwelling,True,200000.0,20000,144442.2243,2016-12-11,12/11/2016,CLOSED,1,1,0,0,144442.2243,0,144442.2243
7187,2013-12-02,12/19/2015,Home,Dwelling,True,300000.0,20000,280000.0,2016-07-12,7/12/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7188,2013-12-05,1/8/2016,Home,Dwelling,True,200000.0,20000,65647.23659,2016-05-09,5/9/2016,CLOSED,1,1,0,0,65647.23659,0,65647.23659
7189,2013-12-20,12/22/2015,Home,Dwelling,True,200000.0,20000,147806.1606,2016-06-01,6/1/2016,CLOSED,1,1,0,0,147806.1606,0,147806.1606
7190,2013-12-10,1/22/2016,Home,Dwelling,False,200000.0,20000,0.0,2016-08-21,8/21/2016,CLOSED,1,0,1,0,0.0,0,0.0
7191,2013-12-12,2/11/2016,Home,Dwelling,True,200000.0,20000,135234.6658,2016-07-17,7/17/2016,CLOSED,1,1,0,0,135234.6658,0,135234.6658
7192,2013-12-10,11/26/2015,Home,Dwelling,True,200000.0,20000,134351.5815,2016-05-01,5/1/2016,CLOSED,1,1,0,0,134351.5815,0,134351.5815
7193,2013-12-16,12/18/2015,Home,Dwelling,True,200000.0,20000,180000.0,2016-06-16,6/16/2016,CLOSED,1,1,0,0,180000.0,0,180000.0
7194,2013-12-08,5/15/2016,Home,Dwelling,True,300000.0,20000,280000.0,2016-12-18,12/18/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7195,2013-12-03,12/11/2015,Home,Dwelling,True,200000.0,20000,100715.3854,2016-04-30,4/30/2016,CLOSED,1,1,0,0,100715.3854,0,100715.3854
7196,2013-12-08,4/2/2016,Home,Dwelling,False,200000.0,20000,0.0,2016-08-26,8/26/2016,CLOSED,1,0,1,0,0.0,0,0.0
7197,2013-12-19,12/23/2015,Home,Dwelling,True,300000.0,20000,193418.549,2016-06-15,6/15/2016,CLOSED,1,1,0,0,193418.549,0,193418.549
7198,2013-12-16,5/1/2016,Home,Dwelling,True,200000.0,20000,180000.0,2016-10-23,10/23/2016,CLOSED,1,1,0,0,180000.0,0,180000.0
7199,2013-12-21,10/11/2015,Home,Dwelling,True,300000.0,20000,109969.5192,2016-03-05,3/5/2016,CLOSED,1,1,0,0,109969.5192,0,109969.5192
7200,2013-12-21,5/8/2016,Home,Dwelling,True,300000.0,20000,137178.50199999998,2016-10-15,10/15/2016,CLOSED,1,1,0,0,137178.50199999998,0,137178.50199999998
7201,2013-12-12,3/17/2016,Home,Dwelling,True,200000.0,20000,175367.8345,2016-09-06,9/6/2016,CLOSED,1,1,0,0,175367.8345,0,175367.8345
7202,2013-12-28,2/18/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-08-14,8/14/2016,CLOSED,1,0,1,0,0.0,0,0.0
7203,2013-12-02,1/27/2016,Home,Dwelling,False,200000.0,20000,0.0,2016-07-15,7/15/2016,CLOSED,1,0,1,0,0.0,0,0.0
7204,2013-12-05,7/21/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-11-10,11/10/2016,CLOSED,1,0,1,0,0.0,0,0.0
7205,2013-12-21,3/4/2016,Home,Dwelling,True,300000.0,20000,103715.6951,2016-07-26,7/26/2016,CLOSED,1,1,0,0,103715.6951,0,103715.6951
7206,2014-01-21,9/2/2015,Home,Dwelling,True,300000.0,20000,160610.9258,2016-02-11,2/11/2016,CLOSED,1,1,0,0,160610.9258,0,160610.9258
7207,2014-01-14,3/29/2016,Home,Dwelling,False,200000.0,20000,0.0,2016-09-12,9/12/2016,CLOSED,1,0,1,0,0.0,0,0.0
7208,2014-01-14,11/14/2015,Home,Dwelling,True,200000.0,20000,97389.49832,2016-04-05,4/5/2016,CLOSED,1,1,0,0,97389.49832,0,97389.49832
7209,2014-01-06,1/3/2016,Home,Dwelling,True,200000.0,20000,180000.0,2016-07-19,7/19/2016,CLOSED,1,1,0,0,180000.0,0,180000.0
7210,2014-01-30,7/14/2015,Home,Dwelling,True,300000.0,20000,24476.7528,2015-10-11,10/11/2015,CLOSED,1,1,0,0,24476.7528,0,24476.7528
7211,2014-01-19,1/9/2016,Home,Dwelling,True,300000.0,20000,269716.1999,2016-07-18,7/18/2016,CLOSED,1,1,0,0,269716.1999,0,269716.1999
7212,2014-01-03,7/13/2016,Home,Dwelling,True,300000.0,20000,34875.40945,2016-10-21,10/21/2016,CLOSED,1,1,0,0,34875.40945,0,34875.40945
7213,2014-01-06,2/11/2016,Home,Dwelling,True,300000.0,20000,99741.40415,2016-06-30,6/30/2016,CLOSED,1,1,0,0,99741.40415,0,99741.40415
7214,2014-01-22,3/5/2016,Home,Dwelling,True,300000.0,20000,95839.44529,2016-07-15,7/15/2016,CLOSED,1,1,0,0,95839.44529,0,95839.44529
7215,2014-01-25,10/2/2015,Home,Dwelling,False,200000.0,20000,0.0,2016-03-11,3/11/2016,CLOSED,1,0,1,0,0.0,0,0.0
7216,2014-01-15,9/16/2015,Home,Dwelling,False,300000.0,20000,0.0,2016-04-30,4/30/2016,CLOSED,1,0,1,0,0.0,0,0.0
7217,2014-01-04,3/10/2016,Home,Dwelling,True,200000.0,20000,64411.66462999999,2016-06-12,6/12/2016,CLOSED,1,1,0,0,64411.66462999999,0,64411.66462999999
7218,2014-01-07,3/10/2016,Home,Dwelling,True,300000.0,20000,105975.7964,2016-07-30,7/30/2016,CLOSED,1,1,0,0,105975.7964,0,105975.7964
7219,2014-01-11,8/15/2016,Home,Dwelling,True,300000.0,20000,280000.0,2017-02-23,2/23/2017,CLOSED,1,1,0,0,280000.0,0,280000.0
7220,2014-01-20,2/26/2016,Home,Dwelling,True,200000.0,20000,180000.0,2016-09-05,9/5/2016,CLOSED,1,1,0,0,180000.0,0,180000.0
7221,2014-01-08,5/12/2016,Home,Dwelling,True,200000.0,20000,180000.0,2016-11-24,11/24/2016,CLOSED,1,1,0,0,180000.0,0,180000.0
7222,2014-01-27,6/21/2016,Home,Dwelling,True,300000.0,20000,280000.0,2017-01-25,1/25/2017,CLOSED,1,1,0,0,280000.0,0,280000.0
7223,2014-01-20,8/8/2015,Home,Dwelling,True,200000.0,20000,115971.1472,2015-12-31,12/31/2015,CLOSED,1,1,0,0,115971.1472,0,115971.1472
7224,2014-01-10,11/23/2015,Home,Dwelling,False,300000.0,20000,0.0,2016-04-14,4/14/2016,CLOSED,1,0,1,0,0.0,0,0.0
7225,2014-01-09,4/16/2015,Home,Dwelling,True,300000.0,20000,84898.71453,2015-08-17,8/17/2015,CLOSED,1,1,0,0,84898.71453,0,84898.71453
7226,2014-01-14,2/24/2016,Home,Dwelling,True,300000.0,20000,66652.38167999999,2016-06-15,6/15/2016,CLOSED,1,1,0,0,66652.38167999999,0,66652.38167999999
7227,2014-01-21,7/9/2016,Home,Dwelling,True,200000.0,20000,180000.0,2017-02-06,2/6/2017,CLOSED,1,1,0,0,180000.0,0,180000.0
7228,2014-01-29,2/26/2016,Home,Dwelling,True,300000.0,20000,236273.4882,2016-08-30,8/30/2016,CLOSED,1,1,0,0,236273.4882,0,236273.4882
7229,2014-01-06,12/21/2015,Home,Dwelling,False,300000.0,20000,0.0,2016-05-19,5/19/2016,CLOSED,1,0,1,0,0.0,0,0.0
7230,2014-01-26,2/14/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-07-05,7/5/2016,CLOSED,1,0,1,0,0.0,0,0.0
7231,2014-01-25,3/9/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-08-03,8/3/2016,CLOSED,1,0,1,0,0.0,0,0.0
7232,2014-01-11,1/24/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-06-10,6/10/2016,CLOSED,1,0,1,0,0.0,0,0.0
7233,2014-01-09,2/1/2016,Home,Dwelling,True,300000.0,20000,142868.0037,2016-07-10,7/10/2016,CLOSED,1,1,0,0,142868.0037,0,142868.0037
7234,2014-01-22,2/12/2016,Home,Dwelling,True,300000.0,20000,77955.33947,2016-06-23,6/23/2016,CLOSED,1,1,0,0,77955.33947,0,77955.33947
7235,2014-01-05,3/14/2016,Home,Dwelling,True,300000.0,20000,101920.6415,2016-08-01,8/1/2016,CLOSED,1,1,0,0,101920.6415,0,101920.6415
7236,2014-01-05,2/27/2016,Home,Dwelling,True,300000.0,20000,143878.2888,2016-07-25,7/25/2016,CLOSED,1,1,0,0,143878.2888,0,143878.2888
7237,2014-01-22,12/27/2015,Home,Dwelling,True,300000.0,20000,265945.3232,2016-07-06,7/6/2016,CLOSED,1,1,0,0,265945.3232,0,265945.3232
7238,2014-01-28,9/16/2015,Home,Dwelling,True,300000.0,20000,212109.3303,2016-03-11,3/11/2016,CLOSED,1,1,0,0,212109.3303,0,212109.3303
7239,2014-01-27,6/28/2016,Home,Dwelling,False,300000.0,20000,0.0,2017-01-15,1/15/2017,CLOSED,1,0,1,0,0.0,0,0.0
7240,2014-01-07,1/10/2016,Home,Dwelling,True,200000.0,20000,114350.7702,2016-06-05,6/5/2016,CLOSED,1,1,0,0,114350.7702,0,114350.7702
7241,2014-01-18,1/23/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-07-17,7/17/2016,CLOSED,1,0,1,0,0.0,0,0.0
7242,2014-01-15,5/14/2016,Home,Dwelling,True,300000.0,20000,206006.2756,2016-11-08,11/8/2016,CLOSED,1,1,0,0,206006.2756,0,206006.2756
7243,2014-01-22,6/27/2016,Home,Dwelling,True,300000.0,20000,158875.4884,2016-12-09,12/9/2016,CLOSED,1,1,0,0,158875.4884,0,158875.4884
7244,2014-01-16,2/22/2016,Home,Dwelling,True,200000.0,20000,59334.92995,2016-06-19,6/19/2016,CLOSED,1,1,0,0,59334.92995,0,59334.92995
7245,2014-01-04,5/26/2016,Home,Dwelling,True,200000.0,20000,83692.91766,2016-09-26,9/26/2016,CLOSED,1,1,0,0,83692.91766,0,83692.91766
7246,2014-01-18,4/12/2016,Home,Dwelling,True,200000.0,20000,117321.2203,2016-09-07,9/7/2016,CLOSED,1,1,0,0,117321.2203,0,117321.2203
7247,2014-01-09,6/28/2016,Home,Dwelling,True,300000.0,20000,122926.8357,2016-11-30,11/30/2016,CLOSED,1,1,0,0,122926.8357,0,122926.8357
7248,2014-01-16,1/16/2016,Home,Dwelling,True,300000.0,20000,280000.0,2016-08-14,8/14/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7249,2014-01-17,4/17/2016,Home,Dwelling,True,300000.0,20000,58918.786329999995,2016-08-16,8/16/2016,CLOSED,1,1,0,0,58918.786329999995,0,58918.786329999995
7250,2014-01-01,10/20/2015,Home,Dwelling,True,200000.0,20000,169438.9043,2016-04-06,4/6/2016,CLOSED,1,1,0,0,169438.9043,0,169438.9043
7251,2014-01-21,5/11/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-09-11,9/11/2016,CLOSED,1,0,1,0,0.0,0,0.0
7252,2014-01-16,4/14/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-10-16,10/16/2016,CLOSED,1,0,1,0,0.0,0,0.0
7253,2014-01-29,1/6/2016,Home,Dwelling,True,300000.0,20000,280000.0,2016-07-31,7/31/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7254,2014-01-20,7/20/2015,Home,Dwelling,True,300000.0,20000,226644.7656,2016-01-18,1/18/2016,CLOSED,1,1,0,0,226644.7656,0,226644.7656
7255,2014-01-15,2/21/2016,Home,Dwelling,True,300000.0,20000,115079.8287,2016-07-17,7/17/2016,CLOSED,1,1,0,0,115079.8287,0,115079.8287
7256,2014-01-14,6/4/2015,Home,Dwelling,False,300000.0,20000,0.0,2015-12-09,12/9/2015,CLOSED,1,0,1,0,0.0,0,0.0
7257,2014-01-03,5/20/2016,Home,Dwelling,True,300000.0,20000,280000.0,2016-12-19,12/19/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7258,2014-01-04,3/12/2016,Home,Dwelling,True,300000.0,20000,141313.1395,2016-08-18,8/18/2016,CLOSED,1,1,0,0,141313.1395,0,141313.1395
7259,2014-01-06,11/20/2015,Home,Dwelling,True,200000.0,20000,180000.0,2016-05-27,5/27/2016,CLOSED,1,1,0,0,180000.0,0,180000.0
7260,2014-01-30,4/19/2016,Home,Dwelling,True,300000.0,20000,181843.1729,2016-10-05,10/5/2016,CLOSED,1,1,0,0,181843.1729,0,181843.1729
7261,2014-01-03,11/24/2015,Home,Dwelling,True,300000.0,20000,280000.0,2016-07-04,7/4/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7262,2014-01-13,9/30/2015,Home,Dwelling,True,300000.0,20000,156666.1988,2016-03-15,3/15/2016,CLOSED,1,1,0,0,156666.1988,0,156666.1988
7263,2014-01-28,2/2/2016,Home,Dwelling,False,200000.0,20000,0.0,2016-08-01,8/1/2016,CLOSED,1,0,1,0,0.0,0,0.0
7264,2014-01-22,5/24/2016,Home,Dwelling,True,200000.0,20000,180000.0,2016-12-17,12/17/2016,CLOSED,1,1,0,0,180000.0,0,180000.0
7265,2014-01-22,6/11/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-11-11,11/11/2016,CLOSED,1,0,1,0,0.0,0,0.0
7266,2014-01-22,10/13/2015,Home,Dwelling,False,300000.0,20000,0.0,2016-03-12,3/12/2016,CLOSED,1,0,1,0,0.0,0,0.0
7267,2014-01-13,2/26/2016,Home,Dwelling,False,200000.0,20000,0.0,2016-08-10,8/10/2016,CLOSED,1,0,1,0,0.0,0,0.0
7268,2014-01-27,6/11/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-10-13,10/13/2016,CLOSED,1,0,1,0,0.0,0,0.0
7269,2014-01-02,5/29/2016,Home,Dwelling,True,300000.0,20000,203211.242,2016-11-20,11/20/2016,CLOSED,1,1,0,0,203211.242,0,203211.242
7270,2014-01-12,3/15/2016,Home,Dwelling,True,300000.0,20000,247642.9374,2016-09-19,9/19/2016,CLOSED,1,1,0,0,247642.9374,0,247642.9374
7271,2014-01-17,1/15/2016,Home,Dwelling,True,300000.0,20000,170227.4131,2016-07-01,7/1/2016,CLOSED,1,1,0,0,170227.4131,0,170227.4131
7272,2014-01-19,6/4/2016,Home,Dwelling,True,300000.0,20000,272205.2736,2016-12-10,12/10/2016,CLOSED,1,1,0,0,272205.2736,0,272205.2736
7273,2014-01-25,7/29/2016,Home,Dwelling,True,200000.0,20000,180000.0,2017-02-24,2/24/2017,CLOSED,1,1,0,0,180000.0,0,180000.0
7274,2014-01-19,7/6/2015,Home,Dwelling,False,300000.0,20000,0.0,2015-10-15,10/15/2015,CLOSED,1,0,1,0,0.0,0,0.0
7275,2014-01-07,4/6/2016,Home,Dwelling,True,200000.0,20000,106272.6865,2016-08-27,8/27/2016,CLOSED,1,1,0,0,106272.6865,0,106272.6865
7276,2014-01-11,3/8/2016,Home,Dwelling,True,300000.0,20000,280000.0,2016-10-18,10/18/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7277,2014-01-13,11/24/2015,Home,Dwelling,True,200000.0,20000,54778.862389999995,2016-03-06,3/6/2016,CLOSED,1,1,0,0,54778.862389999995,0,54778.862389999995
7278,2014-01-19,5/17/2016,Home,Dwelling,True,200000.0,20000,180000.0,2016-11-17,11/17/2016,CLOSED,1,1,0,0,180000.0,0,180000.0
7279,2014-01-25,3/18/2016,Home,Dwelling,False,200000.0,20000,0.0,2016-09-10,9/10/2016,CLOSED,1,0,1,0,0.0,0,0.0
7280,2014-01-17,5/23/2016,Home,Dwelling,True,300000.0,20000,155244.1257,2016-11-04,11/4/2016,CLOSED,1,1,0,0,155244.1257,0,155244.1257
7281,2014-01-11,5/21/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-10-26,10/26/2016,CLOSED,1,0,1,0,0.0,0,0.0
7282,2014-01-24,5/23/2015,Home,Dwelling,False,300000.0,20000,0.0,2015-12-20,12/20/2015,CLOSED,1,0,1,0,0.0,0,0.0
7283,2014-01-13,5/27/2016,Home,Dwelling,True,300000.0,20000,120326.7741,2016-10-26,10/26/2016,CLOSED,1,1,0,0,120326.7741,0,120326.7741
7284,2014-01-12,8/8/2015,Home,Dwelling,False,300000.0,20000,0.0,2016-01-07,1/7/2016,CLOSED,1,0,1,0,0.0,0,0.0
7285,2014-01-14,10/26/2015,Home,Dwelling,False,300000.0,20000,0.0,2016-05-04,5/4/2016,CLOSED,1,0,1,0,0.0,0,0.0
7286,2014-01-10,10/27/2015,Home,Dwelling,False,200000.0,20000,0.0,2016-04-26,4/26/2016,CLOSED,1,0,1,0,0.0,0,0.0
7287,2014-01-10,11/4/2015,Home,Dwelling,True,300000.0,20000,111461.4688,2016-03-30,3/30/2016,CLOSED,1,1,0,0,111461.4688,0,111461.4688
7288,2014-01-19,5/27/2016,Home,Dwelling,True,300000.0,20000,124001.8378,2016-10-25,10/25/2016,CLOSED,1,1,0,0,124001.8378,0,124001.8378
7289,2014-01-07,5/1/2016,Home,Dwelling,True,300000.0,20000,280000.0,2016-11-11,11/11/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7290,2014-01-14,4/12/2016,Home,Dwelling,True,300000.0,20000,136300.6478,2016-09-21,9/21/2016,CLOSED,1,1,0,0,136300.6478,0,136300.6478
7291,2014-01-06,2/7/2016,Home,Dwelling,False,200000.0,20000,0.0,2016-08-09,8/9/2016,CLOSED,1,0,1,0,0.0,0,0.0
7292,2014-01-04,4/7/2016,Home,Dwelling,True,200000.0,20000,100137.2902,2016-08-26,8/26/2016,CLOSED,1,1,0,0,100137.2902,0,100137.2902
7293,2014-01-22,6/30/2016,Home,Dwelling,False,300000.0,20000,0.0,2017-01-19,1/19/2017,CLOSED,1,0,1,0,0.0,0,0.0
7294,2014-01-04,1/24/2016,Home,Dwelling,True,200000.0,20000,97219.17663,2016-06-15,6/15/2016,CLOSED,1,1,0,0,97219.17663,0,97219.17663
7295,2014-01-22,5/25/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-11-17,11/17/2016,CLOSED,1,0,1,0,0.0,0,0.0
7296,2014-01-27,1/16/2016,Home,Dwelling,True,300000.0,20000,280000.0,2016-08-15,8/15/2016,CLOSED,1,1,0,0,280000.0,0,280000.0
7297,2014-01-26,8/12/2016,Home,Dwelling,True,300000.0,20000,125900.6962,2017-01-12,1/12/2017,CLOSED,1,1,0,0,125900.6962,0,125900.6962
7298,2014-01-03,5/12/2015,Home,Dwelling,True,200000.0,20000,180000.0,2015-10-29,10/29/2015,CLOSED,1,1,0,0,180000.0,0,180000.0
7299,2014-01-05,10/14/2015,Home,Dwelling,True,200000.0,20000,180000.0,2016-04-16,4/16/2016,CLOSED,1,1,0,0,180000.0,0,180000.0
7300,2014-01-04,2/6/2016,Home,Dwelling,True,300000.0,20000,160871.9655,2016-07-22,7/22/2016,CLOSED,1,1,0,0,160871.9655,0,160871.9655
7301,2014-01-15,5/6/2016,Home,Dwelling,True,300000.0,20000,177151.5133,2016-10-29,10/29/2016,CLOSED,1,1,0,0,177151.5133,0,177151.5133
7302,2014-01-29,5/11/2016,Home,Dwelling,True,300000.0,20000,248206.2951,2016-11-16,11/16/2016,CLOSED,1,1,0,0,248206.2951,0,248206.2951
7303,2014-01-23,10/19/2015,Home,Dwelling,True,300000.0,20000,227579.2875,2016-04-23,4/23/2016,CLOSED,1,1,0,0,227579.2875,0,227579.2875
7304,2014-01-26,4/5/2016,Home,Dwelling,True,200000.0,20000,166166.1728,2016-09-23,9/23/2016,CLOSED,1,1,0,0,166166.1728,0,166166.1728
7305,2014-02-10,5/24/2016,Home,Dwelling,True,200000.0,20000,124399.5814,2016-10-24,10/24/2016,CLOSED,1,1,0,0,124399.5814,0,124399.5814
7306,2014-02-05,3/1/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-09-09,9/9/2016,CLOSED,1,0,1,0,0.0,0,0.0
7307,2014-02-23,1/30/2016,Home,Dwelling,False,300000.0,20000,0.0,2016-05-06,5/6/2016,CLOSED,1,0,1,0,0.0,0,0.0
7308,2014-02-24,7/25/2016,Home,Dwelling,True,200000.0,20000,177766.92899999997,2017-01-12,1/12/2017,CLOSED,1,1,0,0,177766.92899999997,0,177766.92899999997
